 -0,0050 A1==1 and A2==1 and A4==1
 -0,0050 A1==1 and A2==1 and A3==0
 -0,0050 A1==0 and A2==2 and A3==0
 -0,0051 A2==2 and A3==2
 -0,0052 A1==1 and A2==1 and A3==1
 -0,0052 A1==0 and A2==2 and A3==1
 -0,0052 A2==2 impl A3==0
 -0,0053 A2==1 or A4==0
 -0,0055 A1==0 and A2==2 and A3==2
 -0,0055 A1==2 or A2==2 or A4==1
 -0,0059 A1==0 or A2==0 or A3==2
 -0,0060 A1==2 and A2==0 and A4==2
 -0,0060 A1==2 and A2==0 and A4==1
 -0,0060 A2==2 or A3==2
 -0,0060 A2==1 xor A4==1
 -0,0060 A2==1 equ A4==1
 -0,0063 A2==2 impl A3==1
 -0,0064 A1==2 and A2==0 and A4==0
 -0,0064 A1==1 and A2==1 and A4==0
 -0,0065 A1==2 or A2==2
 -0,0065 A1==0 or A2==0 or A3==0
 -0,0067 A1==2 or A2==0 or A4==0
 -0,0070 A1==2 xor A4==2
 -0,0070 A1==2 equ A4==2
 -0,0071 A2==2 xor A3==1
 -0,0071 A2==2 equ A3==1
 -0,0074 A2==1 xor A3==1
 -0,0074 A2==1 equ A3==1
 -0,0074 A2==0 and A4==0
 -0,0075 A1==1 xor A3==2
 -0,0075 A1==1 equ A3==2
 -0,0076 A1==0 xor A3==2
 -0,0076 A1==0 equ A3==2
 -0,0076 A1==0 or A2==0 or A4==0
 -0,0076 A1==0 or A2==0 or A3==1
 -0,0076 A2==2 and A3==1
 -0,0077 A1==0 and A4==0
 -0,0077 A1==2 xor A2==2
 -0,0077 A1==2 equ A2==2
 -0,0079 A2==2 and A3==0
 -0,0084 A1==2 xor A4==0
 -0,0084 A1==2 equ A4==0
 -0,0085 A2==0 xor A4==2
 -0,0085 A2==0 equ A4==2
 -0,0085 A1==0 and A2==2
 -0,0085 A2==2 impl A3==2
 -0,0085 A1==0 xor A4==1
 -0,0085 A1==0 equ A4==1
 -0,0086 A2==2 and A4==2
 -0,0088 A2==2 and A4==1
 -0,0088 A2==0 and A3==0
 -0,0089 A2==1 and A3==2
 -0,0090 A2==1 and A4==2
 -0,0092 A1==2 and A2==0
 -0,0093 A2==0 and A3==2
 -0,0093 A1==2 and A3==1
 -0,0094 A2==1 or A3==1
 -0,0096 A2==0 or A3==0
 -0,0098 A2==0 xor A3==0
 -0,0098 A2==0 equ A3==0
 -0,0100 A1==0 or A2==0 or A4==2
 -0,0100 A2==2 xor A4==1
 -0,0100 A2==2 equ A4==1
 -0,0100 A1==0 or A2==0 or A4==1
 -0,0100 A2==2 impl A4==0
 -0,0103 A1==2 xor A3==2
 -0,0103 A1==2 equ A3==2
 -0,0105 A2==2 xor A3==2
 -0,0105 A2==2 equ A3==2
 -0,0106 A2==0 or A3==1
 -0,0108 A1==2 or A2==2 or A3==2
 -0,0109 A2==0 impl A3==1
 -0,0109 A1==2 or A2==0 or A3==2
 -0,0110 A2==2 xor A3==0
 -0,0110 A2==2 equ A3==0
 -0,0112 A2==2 or A4==1
 -0,0112 A2==0 xor A4==1
 -0,0112 A2==0 equ A4==1
 -0,0113 A1==0 or A2==0
 -0,0113 A1==2 or A2==2 or A4==2
 -0,0116 A1==0 xor A3==1
 -0,0116 A1==0 equ A3==1
 -0,0116 A2==1 xor A4==0
 -0,0116 A2==1 equ A4==0
 -0,0116 A2==0 or A4==1
 -0,0117 A2==2 or A3==0
 -0,0118 A1==0 xor A4==2
 -0,0118 A1==0 equ A4==2
 -0,0120 A2==2 or A4==0
 -0,0148 A3
 -0,0181 A4
 -0,0224 A5
MDL (param. search)
The best parameter when using J48: MDL@0.0
MDL (param. search)
The best parameter when using NaiveBayes: MDL@0.5
MDL (param. search)
The best parameter when using SMO: MDL@0.0
MDL (param. search)
The best parameter when using SMO: MDL@0.0
MDL (param. search)
The best parameter when using IBk: MDL@0.5
MDL (param. search)
The best parameter when using FURIA: MDL@0.0
MDL (param. search)
The best parameter when using RandomForest: MDL@0.0
								--------------
									Fold  2
								--------------
Feature evaluation: MDL (All features dataset) - After CI
 0,4902 A1_x_A2
 0,4015 A1==1 impl A2==1
 0,3999 (A1 = 1)
 0,3990 A1_x_A3
 0,3989 A1_x_A4
 0,3865 A1
 0,2954 num-of-N((A1 = 1) and (A2 = 2))
 0,2771 num-of-N((A1 = 1) and (A2 = 0))
 0,2697 A1==1 or A3==1
 0,2615 A1==1 or A4==0
 0,2574 A1==1 impl A4==1
 0,2574 A1==1 impl A3==1
 0,2353 A1==1 impl A4==0
 0,2270 A1==1 or A2==2 or A3==1
 0,2260 A1==1 impl A3==0
 0,2223 A1==1 or A2==0 or A4==0
 0,2156 num-of-N((A1 = 1) and (A3 = 2))
 0,2134 num-of-N((A1 = 1) and (A4 = 2))
 0,2052 A1==1 or A2==2
 0,2026 A1==1 or A2==0
 0,1768 A1==1 and A2==2
 0,1768 (A1 = 1) and (A2 = 2)
 0,1602 A1==1 and A4==2
 0,1602 (A1 = 1) and (A4 = 2)
 0,1593 A1==1 impl A3==2
 0,1593 A1==1 impl A2==0
 0,1563 A1==2 impl A3==1
 0,1521 A1==1 and A3==2
 0,1521 A1==1 and A2==0
 0,1521 (A1 = 1) and (A3 = 2)
 0,1521 (A1 = 1) and (A2 = 0)
 0,1513 A1==1 impl A4==2
 0,1402 A1==2 impl A2==0
 0,1402 A1==0 impl A4==0
 0,1402 A1==0 impl A2==2
 0,1359 A1==1 impl A2==2
 0,1322 A1==2 or A2==1
 0,1262 A1==1 or A3==2
 0,1220 A1==1 or A4==1
 0,1170 A1==1 or A4==2
 0,1157 A1==1 or A2==0 or A3==1
 0,1130 A1==1 or A2==2 or A4==1
 0,1084 A1==1 or A2==2 or A4==0
 0,1064 A1==0 or A2==1
 0,1063 A1==1 or A3==0
 0,1061 A1==1 xor A3==1
 0,1061 A1==1 equ A3==1
 0,1047 A1==1 or A2==1 or A4==0
 0,1011 A1==1 or A2==2 or A4==2
 0,1011 A1==1 or A2==0 or A3==2
 0,1009 A1==1 or A2==1 or A3==1
 0,1003 A1==2 or A2==1 or A4==1
 0,0975 A1==1 or A2==0 or A3==0
 0,0891 A1==1 or A2==1
 0,0854 A1==1 xor A4==0
 0,0854 A1==1 equ A4==0
 0,0852 A1==2 or A2==1 or A4==2
 0,0761 A1==0 or A2==1 or A3==2
 0,0741 A1==1 or A2==2 or A3==2
 0,0729 A1==1 and A3==0
 0,0716 A1==2 or A4==1
 0,0685 A1==1 or A2==0 or A4==1
 0,0674 A1==0 or A2==1 or A3==0
 0,0666 A1==1 and A4==0
 0,0654 A1==1 or A2==0 or A4==2
 0,0646 A1==2 and A3==0
 0,0646 A1==2 or A2==1 or A3==2
 0,0621 A1==2 impl A4==1
 0,0617 A1==1 or A2==2 or A3==0
 0,0613 A1==0 and A2==1
 0,0605 A1==2 or A2==1 or A3==1
 0,0605 A1==2 or A2==1 or A3==0
 0,0602 num-of-N((A3 = 1) and (A2 = 0) and (A1 = 2))
 0,0584 A1==2 impl A4==0
 0,0581 A1==2 and A3==2
 0,0581 A1==2 and A2==2
 0,0581 A1==0 and A4==1
 0,0563 num-of-N((A4 = 0) and (A2 = 2) and (A1 = 0))
 0,0544 A1==0 or A3==0
 0,0531 A1==1 and A4==1
 0,0531 A1==1 and A3==1
 0,0526 A1==0 impl A3==2
 0,0518 A1==2 and A2==1
 0,0518 A1==0 and A4==2
 0,0515 A1==0 or A2==1 or A4==2
 0,0497 A1==2 impl A4==2
 0,0497 A1==0 impl A3==1
 0,0487 A1==0 and A2==0
 0,0483 A1==1 and A2==2 and A4==1
 0,0483 A1==1 and A2==2 and A4==0
 0,0483 A1==1 and A2==2 and A3==1
 0,0483 A1==1 and A2==2 and A3==0
 0,0483 A1==1 and A2==0 and A3==0
 0,0470 A1==2 xor A2==1
 0,0470 A1==2 equ A2==1
 0,0465 A1==0 or A2==1 or A4==1
 0,0465 A1==0 or A2==1 or A4==0
 0,0441 A1==0 impl A3==0
 0,0417 A1==1 and A2==2 and A4==2
 0,0417 A1==1 and A2==2 and A3==2
 0,0417 A1==1 and A2==1 and A4==2
 0,0417 A1==1 and A2==1 and A3==2
 0,0417 A1==1 and A2==0 and A4==2
 0,0417 A1==1 and A2==0 and A4==0
 0,0417 A1==0 and A2==2 and A4==0
 0,0417 (A4 = 0) and (A2 = 2) and (A1 = 0)
 0,0417 A1==2 or A3==1
 0,0416 A1==2 xor A3==1
 0,0416 A1==2 equ A3==1
 0,0415 A2==1 impl A4==2
 0,0415 A2==1 impl A3==2
 0,0396 A1==1 xor A2==1
 0,0396 A1==1 equ A2==1
 0,0385 A1==2 or A3==0
 0,0377 A1==0 or A4==1
 0,0353 A1==2 and A2==0 and A3==1
 0,0353 A1==1 and A2==0 and A4==1
 0,0353 A1==1 and A2==0 and A3==2
 0,0353 A1==1 and A2==0 and A3==1
 0,0353 (A3 = 1) and (A2 = 0) and (A1 = 2)
 0,0342 A1==2 impl A2==1
 0,0322 A1==2 or A2==0 or A4==1
 0,0307 A2==2 and A4==0
 0,0299 A1==0 or A4==0
 0,0293 A1==2 impl A3==2
 0,0293 A1==2 impl A2==2
 0,0281 A1==1 xor A2==0
 0,0281 A1==1 equ A2==0
 0,0279 A1==1 or A2==1 or A3==2
 0,0277 A1==0 impl A2==0
 0,0270 A1==0 xor A4==0
 0,0270 A1==0 equ A4==0
 0,0258 A1==2 and A4==2
 0,0258 A1==0 or A3==2
 0,0255 A2
 0,0254 A1==0 impl A4==2
 0,0252 A1==2 or A2==0
 0,0249 A1==2 xor A4==1
 0,0249 A1==2 equ A4==1
 0,0248 A1==0 xor A2==1
 0,0248 A1==0 equ A2==1
 0,0247 A1==2 impl A3==0
 0,0244 A1==0 or A2==2 or A3==0
 0,0235 A1==2 or A4==2
 0,0235 A1==1 xor A4==1
 0,0235 A1==1 equ A4==1
 0,0227 A1==1 or A2==1 or A4==2
 0,0225 A2==1 or A4==1
 0,0214 A2==0 and A3==1
 0,0213 A1==1 or A2==1 or A4==1
 0,0210 A1==0 impl A4==1
 0,0197 A1==0 and A3==0
 0,0197 A2==1 or A4==2
 0,0197 A2==1 or A3==2
 0,0195 A2==1 or A3==0
 0,0189 A1==0 impl A2==1
 0,0184 A1==2 and A4==0
 0,0174 A2==1 and A3==0
 0,0172 A1==1 or A2==1 or A3==0
 0,0167 A1==2 xor A2==0
 0,0167 A1==2 equ A2==0
 0,0166 A1==2 or A2==1 or A4==0
 0,0161 A1==1 xor A2==2
 0,0161 A1==1 equ A2==2
 0,0161 A1==0 and A3==1
 0,0154 A1==2 or A2==0 or A3==0
 0,0152 A2==1 and A4==1
 0,0152 A1==2 and A4==1
 0,0147 A1==0 or A2==2
 0,0143 A1==2 or A2==0 or A3==1
 0,0132 A1==0 or A2==1 or A3==1
 0,0131 A2_x_A4
 0,0131 A2==1 xor A4==2
 0,0131 A2==1 xor A3==2
 0,0131 A2==1 equ A4==2
 0,0131 A2==1 equ A3==2
 0,0130 A1==0 and A3==2
 0,0122 A1==2 or A3==2
 0,0120 A1==2 and A2==2 and A4==1
 0,0120 A1==2 and A2==2 and A3==0
 0,0120 A1==2 and A2==1 and A4==2
 0,0120 A1==2 and A2==1 and A3==2
 0,0120 A1==2 and A2==1 and A3==0
 0,0120 A1==2 and A2==0 and A3==0
 0,0120 A1==0 and A2==1 and A4==2
 0,0120 A1==0 and A2==1 and A4==0
 0,0120 A1==0 and A2==1 and A3==2
 0,0120 A1==0 and A2==1 and A3==0
 0,0120 A1==0 and A2==0 and A4==1
 0,0120 A1==0 and A2==0 and A3==0
 0,0116 A1==0 xor A2==2
 0,0116 A1==0 equ A2==2
 0,0111 A1==0 or A2==2 or A4==1
 0,0110 A2==1 and A4==0
 0,0109 A1==0 or A4==2
 0,0106 A2==2 impl A4==2
 0,0104 A2==1 impl A3==1
 0,0099 A1==0 xor A3==0
 0,0099 A1==0 equ A3==0
 0,0097 A2==2 impl A4==1
 0,0096 A1==2 and A2==2 and A4==2
 0,0096 A1==2 and A2==2 and A4==0
 0,0096 A1==2 and A2==2 and A3==2
 0,0096 A1==2 and A2==2 and A3==1
 0,0096 A1==2 and A2==1 and A4==1
 0,0096 A1==2 and A2==0 and A3==2
 0,0096 A1==0 and A2==2 and A4==2
 0,0096 A1==0 and A2==2 and A4==1
 0,0096 A1==0 and A2==1 and A4==1
 0,0096 A1==0 and A2==1 and A3==1
 0,0094 A2_x_A3
 0,0089 A2==1 and A3==1
 0,0087 A2==1 impl A4==0
 0,0084 A2==2 or A3==1
 0,0074 A2==2 xor A4==2
 0,0074 A2==2 equ A4==2
 0,0073 A1==0 and A2==0 and A4==0
 0,0073 A1==0 and A2==0 and A3==1
 0,0071 A1==0 or A2==2 or A4==0
 0,0070 A1==1 xor A3==0
 0,0070 A1==1 equ A3==0
 0,0068 A1==1 and A2==1
 0,0062 A1==2 or A2==0 or A4==2
 0,0062 A1==2 or A4==0
 0,0055 A2==0 or A4==0
 0,0054 A2==1 impl A4==1
 0,0051 A1==2 and A2==1 and A4==0
 0,0051 A1==0 and A2==0 and A4==2
 0,0051 A1==0 and A2==0 and A3==2
 0,0051 A2==2 or A4==2
 0,0042 A2==0 impl A3==0
 0,0042 A1==0 or A3==1
 0,0039 A2==1 impl A3==0
 0,0031 A1==2 and A2==1 and A3==1
 0,0020 A2==0 impl A3==2
 0,0018 A1==0 or A2==2 or A3==2
 0,0017 A1==1 xor A3==2
 0,0017 A1==1 equ A3==2
 -0,0006 A2==0 xor A3==2
 -0,0006 A2==0 equ A3==2
 -0,0012 A2==0 xor A4==0
 -0,0012 A2==0 equ A4==0
 -0,0013 A1==0 xor A3==2
 -0,0013 A1==0 equ A3==2
 -0,0013 A2==2 impl A3==2
 -0,0015 A1==2 xor A2==2
 -0,0015 A1==2 equ A2==2
 -0,0020 A2==2 impl A3==0
 -0,0023 A2==0 or A3==2
 -0,0024 A2==2 xor A3==1
 -0,0024 A2==2 equ A3==1
 -0,0027 A1==1 xor A4==2
 -0,0027 A1==1 equ A4==2
 -0,0032 A1==0 or A2==0 or A4==1
 -0,0032 A1==0 or A2==0 or A3==0
 -0,0036 A2==2 and A3==1
 -0,0038 A1==2 or A2==0 or A3==2
 -0,0041 A2==2 impl A3==1
 -0,0043 A2==1 xor A4==1
 -0,0043 A2==1 equ A4==1
 -0,0044 A2==2 or A3==2
 -0,0046 A2==0 impl A4==1
 -0,0051 A1==2 or A2==2 or A4==1
 -0,0052 A1==2 and A2==0 and A4==2
 -0,0052 A1==2 and A2==0 and A4==0
 -0,0054 A1==0 and A2==2 and A3==1
 -0,0055 A2==0 and A4==2
 -0,0058 A2==0 impl A4==0
 -0,0060 A1==2 and A2==0 and A4==1
 -0,0060 A1==1 and A2==1 and A4==0
 -0,0060 A1==1 and A2==1 and A3==0
 -0,0060 A2==2 and A3==0
 -0,0062 A1==0 xor A4==1
 -0,0062 A1==0 equ A4==1
 -0,0063 A1==2 xor A4==2
 -0,0063 A1==2 equ A4==2
 -0,0064 A2==2 and A3==2
 -0,0064 A1==1 and A2==1 and A4==1
 -0,0064 A1==1 and A2==1 and A3==1
 -0,0064 A1==0 and A2==2 and A3==2
 -0,0064 A1==0 and A2==2 and A3==0
 -0,0065 A1==0 or A2==0
 -0,0065 A1==2 or A2==0 or A4==0
 -0,0067 A1==0 or A2==2 or A4==2
 -0,0067 A2==0 and A4==0
 -0,0068 A2==1 xor A3==0
 -0,0068 A2==1 equ A3==0
 -0,0068 A2==0 impl A4==2
 -0,0070 A2==2 xor A4==0
 -0,0070 A2==2 equ A4==0
 -0,0071 A1==2 or A2==2 or A3==1
 -0,0074 A1==0 or A2==0 or A4==0
 -0,0074 A1==0 or A2==0 or A3==1
 -0,0076 A2==0 and A4==1
 -0,0077 A1==2 and A2==0
 -0,0077 A1==2 xor A3==0
 -0,0077 A1==2 equ A3==0
 -0,0080 A1==2 or A2==2 or A3==0
 -0,0084 A1==2 or A2==2 or A4==0
 -0,0084 A2==2 or A4==0
 -0,0085 A2==1 and A4==2
 -0,0085 A2==1 and A3==2
 -0,0086 A1==2 and A3==1
 -0,0086 A2==0 and A3==2
 -0,0087 A1==0 or A2==2 or A3==1
 -0,0090 A2==2 and A4==2
 -0,0090 A1==0 and A4==0
 -0,0090 A1==0 and A2==2
 -0,0090 A2==0 or A4==2
 -0,0091 A2==2 xor A3==2
 -0,0091 A2==2 equ A3==2
 -0,0091 A1==0 xor A2==0
 -0,0091 A1==0 equ A2==0
 -0,0092 A2==0 xor A3==1
 -0,0092 A2==0 equ A3==1
 -0,0093 A2==0 and A3==0
 -0,0093 A2==2 and A4==1
 -0,0093 A2==1 or A3==1
 -0,0094 A2==0 or A3==1
 -0,0098 A2==2 xor A4==1
 -0,0098 A2==2 equ A4==1
 -0,0100 A1==2 or A2==2 or A4==2
 -0,0101 A2==1 or A4==0
 -0,0101 A1==2 or A2==2
 -0,0102 A2==2 or A4==1
 -0,0103 A2==1 xor A4==0
 -0,0103 A2==1 equ A4==0
 -0,0104 A2==0 impl A3==1
 -0,0105 A1==2 xor A4==0
 -0,0105 A1==2 equ A4==0
 -0,0106 A2==0 xor A4==1
 -0,0106 A2==0 equ A4==1
 -0,0106 A1==0 xor A3==1
 -0,0106 A1==0 equ A3==1
 -0,0107 A2==2 impl A4==0
 -0,0108 A1==2 or A2==2 or A3==2
 -0,0109 A2==2 xor A3==0
 -0,0109 A2==2 equ A3==0
 -0,0109 A2==0 xor A3==0
 -0,0109 A2==0 equ A3==0
 -0,0113 A2==1 xor A3==1
 -0,0113 A2==1 equ A3==1
 -0,0115 A1==0 or A2==0 or A4==2
 -0,0115 A1==0 or A2==0 or A3==2
 -0,0116 A2==0 or A3==0
 -0,0116 A2==0 xor A4==2
 -0,0116 A2==0 equ A4==2
 -0,0118 A1==0 xor A4==2
 -0,0118 A1==0 equ A4==2
 -0,0118 A2==0 or A4==1
 -0,0119 A1==2 xor A3==2
 -0,0119 A1==2 equ A3==2
 -0,0120 A2==2 or A3==0
 -0,0138 A4
 -0,0145 A3
 -0,0225 A5
MDL (param. search)
The best parameter when using J48: MDL@0.0
MDL (param. search)
The best parameter when using NaiveBayes: MDL@0.5
MDL (param. search)
The best parameter when using SMO: MDL@0.0
MDL (param. search)
The best parameter when using SMO: MDL@0.0
MDL (param. search)
The best parameter when using IBk: MDL@0.0
MDL (param. search)
The best parameter when using FURIA: MDL@0.0
MDL (param. search)
The best parameter when using RandomForest: MDL@0.25
								--------------
									Fold  3
								--------------
Feature evaluation: MDL (All features dataset) - After CI
 0,5031 A1_x_A2
 0,4249 A1==1 impl A2==1
 0,3933 A1_x_A4
 0,3864 (A1 = 1)
 0,3755 A1_x_A3
 0,3730 A1
 0,2954 num-of-N((A1 = 1) and (A2 = 2))
 0,2790 num-of-N((A1 = 1) and (A2 = 0))
 0,2721 A1==1 or A4==0
 0,2574 A1==1 impl A3==0
 0,2383 A1==1 impl A4==0
 0,2353 A1==1 impl A4==1
 0,2353 A1==1 impl A3==1
 0,2324 num-of-N((A1 = 1) and (A3 = 2))
 0,2242 A1==1 or A3==1
 0,2176 A1==1 or A2==0 or A4==0
 0,2052 A1==1 or A2==2
 0,2037 A1==1 or A2==2 or A3==1
 0,1983 num-of-N((A1 = 1) and (A4 = 2))
 0,1954 A1==1 or A2==0
 0,1768 A1==1 and A2==2
 0,1768 (A1 = 1) and (A2 = 2)
 0,1685 A1==1 and A3==2
 0,1685 A1==1 and A2==0
 0,1685 (A1 = 1) and (A3 = 2)
 0,1685 (A1 = 1) and (A2 = 0)
 0,1604 A1==0 impl A4==0
 0,1563 A1==0 impl A2==2
 0,1558 A1==0 or A2==1
 0,1521 A1==1 and A4==2
 0,1521 (A1 = 1) and (A4 = 2)
 0,1513 A1==1 impl A4==2
 0,1381 A1==1 or A3==2
 0,1362 A1==2 impl A2==0
 0,1359 A1==1 impl A3==2
 0,1359 A1==1 impl A2==0
 0,1292 A1==2 or A2==1
 0,1284 A1==1 impl A2==2
 0,1206 A1==1 or A2==1 or A4==0
 0,1171 A1==2 impl A3==1
 0,1130 A1==1 or A2==2 or A4==0
 0,1123 A1==1 or A4==1
 0,1115 A1==0 or A2==1 or A3==0
 0,1091 A1==1 or A3==0
 0,1082 A1==1 or A2==0 or A3==2
 0,1047 A1==1 or A2==2 or A4==2
 0,1047 A1==1 or A2==2 or A4==1
 0,1045 A1==1 or A4==2
 0,0973 A1==1 or A2==0 or A3==0
 0,0938 A1==1 or A2==0 or A3==1
 0,0921 A1==1 xor A4==0
 0,0921 A1==1 equ A4==0
 0,0884 A1==2 or A2==1 or A4==2
 0,0884 A1==2 or A2==1 or A4==1
 0,0839 A1==1 or A2==2 or A3==2
 0,0836 A1==1 or A2==1 or A3==1
 0,0802 A1==0 or A3==0
 0,0782 A1==1 or A2==1
 0,0777 A1==0 or A2==1 or A4==2
 0,0777 A1==0 or A2==1 or A4==1
 0,0746 A1==0 or A2==1 or A3==2
 0,0717 num-of-N((A4 = 0) and (A2 = 2) and (A1 = 0))
 0,0706 A1==1 xor A3==1
 0,0706 A1==1 equ A3==1
 0,0696 A1==1 or A2==0 or A4==1
 0,0683 A2==1 impl A3==2
 0,0678 A1==1 or A2==2 or A3==0
 0,0674 A1==0 or A2==1 or A4==0
 0,0646 A1==0 and A4==2
 0,0613 A1==0 and A4==1
 0,0613 A1==0 and A2==1
 0,0613 A1==0 and A2==0
 0,0604 A1==1 and A4==1
 0,0604 A1==1 and A3==1
 0,0598 A1==2 or A2==1 or A3==1
 0,0590 A1==1 and A4==0
 0,0582 A1==2 or A2==1 or A3==0
 0,0575 A1==1 or A2==0 or A4==2
 0,0555 A2==1 impl A4==2
 0,0554 A1==0 impl A3==2
 0,0554 A1==0 impl A3==1
 0,0550 A1==2 and A3==0
 0,0550 A1==2 and A2==1
 0,0530 A1==2 or A2==1 or A3==2
 0,0526 A1==0 xor A2==1
 0,0526 A1==0 equ A2==1
 0,0525 A1==0 impl A3==0
 0,0519 A1==2 or A4==1
 0,0518 A1==2 and A2==2
 0,0505 num-of-N((A3 = 1) and (A2 = 0) and (A1 = 2))
 0,0502 A1==2 impl A4==0
 0,0483 A1==1 and A2==2 and A4==1
 0,0483 A1==1 and A2==2 and A4==0
 0,0483 A1==1 and A2==2 and A3==2
 0,0483 A1==1 and A2==2 and A3==0
 0,0483 A1==1 and A2==0 and A4==2
 0,0483 A1==1 and A2==0 and A3==2
 0,0483 A1==0 and A2==2 and A4==0
 0,0483 (A4 = 0) and (A2 = 2) and (A1 = 0)
 0,0474 A1==1 and A3==0
 0,0469 A2
 0,0467 A1==1 xor A2==1
 0,0467 A1==1 equ A2==1
 0,0444 A1==2 xor A2==1
 0,0444 A1==2 equ A2==1
 0,0441 A1==2 impl A4==1
 0,0438 A1==0 or A2==1 or A3==1
 0,0433 A1==0 or A4==1
 0,0425 A1==0 or A2==2 or A3==0
 0,0417 A1==1 and A2==2 and A4==2
 0,0417 A1==1 and A2==2 and A3==1
 0,0417 A1==1 and A2==0 and A4==1
 0,0417 A1==1 and A2==0 and A4==0
 0,0417 A1==1 and A2==0 and A3==1
 0,0417 A1==1 and A2==0 and A3==0
 0,0414 A1==2 impl A4==2
 0,0412 A2==2 and A4==0
 0,0404 A2_x_A4
 0,0394 A1==0 or A4==0
 0,0389 A1==2 or A3==0
 0,0368 A1==0 xor A4==0
 0,0368 A1==0 equ A4==0
 0,0366 A1==2 and A3==2
 0,0366 A2==1 and A3==0
 0,0360 A2_x_A3
 0,0353 A1==2 and A2==0 and A3==1
 0,0353 A1==1 and A2==1 and A3==2
 0,0353 (A3 = 1) and (A2 = 0) and (A1 = 2)
 0,0350 A2==1 or A4==2
 0,0350 A2==1 or A4==1
 0,0331 A2==1 or A3==0
 0,0317 A1==2 impl A3==2
 0,0293 A1==2 or A3==1
 0,0290 A1==1 and A2==1 and A4==2
 0,0271 A1==1 or A2==1 or A3==2
 0,0264 A1==0 impl A4==1
 0,0264 A1==0 impl A2==1
 0,0264 A1==0 impl A2==0
 0,0251 A1==0 xor A3==0
 0,0251 A1==0 equ A3==0
 0,0241 A1==0 impl A4==2
 0,0229 A1==2 or A4==2
 0,0227 A1==2 or A2==0 or A4==1
 0,0214 A2==0 and A3==1
 0,0213 A1==1 xor A3==0
 0,0213 A1==1 equ A3==0
 0,0210 A2==1 impl A3==1
 0,0208 A2==1 xor A4==2
 0,0208 A2==1 equ A4==2
 0,0206 A1==2 xor A3==1
 0,0206 A1==2 equ A3==1
 0,0202 A1==2 impl A2==2
 0,0198 A2==1 impl A4==1
 0,0197 A2==1 and A4==0
 0,0197 A1==0 and A3==0
 0,0195 A1==0 or A2==2
 0,0191 A2==2 impl A4==2
 0,0188 A1==1 xor A2==0
 0,0188 A1==1 equ A2==0
 0,0184 A2==1 and A4==1
 0,0184 A1==2 and A4==2
 0,0181 A1==1 xor A4==1
 0,0181 A1==1 equ A4==1
 0,0181 A1==2 impl A3==0
 0,0181 A1==2 impl A2==1
 0,0174 A1==0 and A3==2
 0,0174 A1==0 and A3==1
 0,0173 A1==0 or A3==1
 0,0168 A2==1 impl A4==0
 0,0167 A1==0 or A4==2
 0,0161 A1==1 xor A2==2
 0,0161 A1==1 equ A2==2
 0,0161 A1==2 and A4==1
 0,0156 A2==1 or A3==2
 0,0155 A1==0 or A2==2 or A4==1
 0,0153 A1==0 xor A2==2
 0,0153 A1==0 equ A2==2
 0,0152 A2==1 and A3==1
 0,0151 A1==2 xor A2==0
 0,0151 A1==2 equ A2==0
 0,0149 A1==2 xor A4==1
 0,0149 A1==2 equ A4==1
 0,0147 A1==1 or A2==1 or A3==0
 0,0136 A2==0 impl A3==0
 0,0136 A1==2 or A2==0
 0,0134 A1==0 or A2==2 or A4==0
 0,0132 A1==2 or A2==0 or A3==0
 0,0127 A2==2 xor A4==2
 0,0127 A2==2 equ A4==2
 0,0127 A1==0 or A3==2
 0,0124 A1==1 or A2==1 or A4==2
 0,0124 A1==1 or A2==1 or A4==1
 0,0122 A1==2 or A2==1 or A4==0
 0,0120 A1==2 and A2==2 and A4==2
 0,0120 A1==2 and A2==2 and A3==1
 0,0120 A1==2 and A2==1 and A4==0
 0,0120 A1==0 and A2==2 and A4==2
 0,0120 A1==0 and A2==2 and A4==1
 0,0120 A1==0 and A2==1 and A4==2
 0,0120 A1==0 and A2==1 and A4==0
 0,0120 A1==0 and A2==1 and A3==1
 0,0120 A1==0 and A2==1 and A3==0
 0,0120 A1==0 and A2==0 and A4==2
 0,0120 A1==0 and A2==0 and A4==1
 0,0120 A1==0 and A2==0 and A3==2
 0,0120 A1==0 and A2==0 and A3==0
 0,0114 A2==0 or A4==0
 0,0110 A1==2 and A4==0
 0,0106 A2==2 impl A4==1
 0,0101 A2==0 or A3==2
 0,0097 A2==1 xor A3==2
 0,0097 A2==1 equ A3==2
 0,0096 A1==2 and A2==2 and A3==0
 0,0096 A1==2 and A2==1 and A4==2
 0,0096 A1==2 and A2==1 and A3==2
 0,0096 A1==2 and A2==1 and A3==1
 0,0096 A1==2 and A2==1 and A3==0
 0,0096 A1==2 and A2==0 and A3==0
 0,0096 A1==0 and A2==1 and A4==1
 0,0096 A1==0 and A2==1 and A3==2
 0,0096 A1==0 and A2==0 and A4==0
 0,0096 A1==0 and A2==0 and A3==1
 0,0093 A2==1 impl A3==0
 0,0081 A1==2 or A2==0 or A3==1
 0,0081 A2==2 or A3==1
 0,0073 A1==2 and A2==2 and A4==1
 0,0073 A1==2 and A2==2 and A4==0
 0,0073 A1==2 and A2==1 and A4==1
 0,0066 A2==2 or A4==2
 0,0051 A1==2 and A2==2 and A3==2
 0,0051 A2==0 xor A3==2
 0,0051 A2==0 equ A3==2
 0,0045 A1==2 or A2==0 or A4==2
 0,0038 A2==2 or A3==2
 0,0035 A1==2 xor A2==2
